Wavelength_nm,AZURITE EF Glair,AZURITE EF GA,BUCKTHORN Pure,BURNT UMBER Glair,BURNT UMBER GA,CALCITE Glair,CALCITE GA,CARMINE GA,CINNABAR Glair,CINNABAR GA,GAMBOGE GA,HEMATITE Glair,INDIGO GA,INDIAN YELLOW INK,LAPISLAZULI Glair,LAPISLAZULI GA,LEAD TIN YELLOW Glair,LEAD TIN YELLOW GA,LEAD WHITE Glair,LEAD WHITE GA,MINIUM Glair,MINIUM GA,MALACHITE Glair,MALACHITE GA,YELLOW OCKER Glair,YELLOW OCKER GA,ORPIMENT Glair,ORPIMENT GA,SAFFRON GA,SMALT Glair,SMALT GA,VERDIGRIS Glair,VERDIGRIS GA
2574.740787,0.379582,0.0670291,0.243225,0.768153,0.253321,0.0225505,0.249097,0.521016,0.00528511,0.200615,0.160412,0.404401,0.222293,0.259993,0.358096,0.0420038,0.288653,0.391092,0.188368,0.192647,0.0409774,0.143328,0.336853,0.153053,0.514323,0.324872,0.00478463,0.097515,0.0424266,0.0704519,0.0771518,0.4682,0.46385
2575.97686,0.386665,0.0754161,0.242641,0.76703,0.251529,0.0224853,0.248592,0.520444,0.00564119,0.200427,0.158253,0.4028,0.219023,0.258116,0.358561,0.0404632,0.287967,0.388546,0.187795,0.191275,0.0408142,0.141509,0.336126,0.151841,0.513623,0.326867,0.00451839,0.0962893,0.0442581,0.0683196,0.0758855,0.465586,0.463692
2577.214121,0.393976,0.0836014,0.241771,0.766889,0.252552,0.0216434,0.247548,0.520243,0.0054395,0.199568,0.158305,0.401622,0.217422,0.256764,0.357276,0.0393092,0.28664,0.385717,0.188481,0.191236,0.0402516,0.139658,0.335404,0.15,0.512204,0.326795,0.00502345,0.0953463,0.0474561,0.0660722,0.0745738,0.463505,0.463977
2578.452571,0.399894,0.0904477,0.241111,0.767801,0.254284,0.0206273,0.246433,0.519487,0.00527437,0.199518,0.159115,0.400966,0.216214,0.255726,0.357419,0.0373833,0.287005,0.383461,0.189927,0.191385,0.0400179,0.138682,0.335591,0.14811,0.512056,0.322353,0.00608443,0.0956176,0.0497824,0.0648776,0.0735336,0.463488,0.464508
2579.692211,0.40458,0.0961927,0.241463,0.768928,0.254998,0.0191477,0.246013,0.518488,0.00548322,0.199805,0.159059,0.399922,0.215575,0.256021,0.357982,0.0354105,0.287551,0.382816,0.191349,0.191805,0.0390453,0.139895,0.336192,0.14562,0.512075,0.315745,0.00654857,0.0964087,0.0504198,0.0631003,0.0727328,0.464418,0.465427
2580.933045,0.409011,0.101512,0.241095,0.769909,0.25387,0.0179848,0.244338,0.517579,0.0055555,0.198531,0.157941,0.398108,0.214581,0.255264,0.358584,0.0343354,0.287545,0.381735,0.193388,0.191637,0.0369582,0.139969,0.336436,0.141926,0.509668,0.311443,0.00619127,0.0968307,0.0487689,0.0611351,0.0725941,0.464162,0.465749
2582.175072,0.412569,0.105798,0.240179,0.770582,0.25387,0.0171454,0.24249,0.516816,0.00656691,0.197736,0.158212,0.3977,0.214039,0.254466,0.358524,0.0338106,0.288101,0.381182,0.195311,0.191466,0.034096,0.140124,0.336222,0.140119,0.507445,0.311694,0.0059393,0.0972925,0.0462049,0.0591328,0.072902,0.463902,0.465441
2583.418296,0.413251,0.106759,0.237999,0.768247,0.250877,0.0146954,0.24001,0.51592,0.0070696,0.195382,0.157917,0.396436,0.212357,0.254201,0.356732,0.0326645,0.287838,0.378922,0.193777,0.189109,0.0308771,0.138491,0.336481,0.138945,0.505909,0.310769,0.00497894,0.0967169,0.0444917,0.0559536,0.070555,0.462784,0.462898
2584.662717,0.413266,0.104785,0.236781,0.766881,0.248121,0.0143683,0.237862,0.516716,0.00791371,0.192985,0.157387,0.396396,0.211662,0.25379,0.356223,0.0317336,0.289094,0.377601,0.193543,0.187461,0.0304827,0.137657,0.337084,0.137341,0.506093,0.309655,0.0051806,0.0975198,0.0442622,0.0547538,0.0671169,0.462161,0.461034
2585.908337,0.411182,0.100725,0.235957,0.76581,0.245302,0.0136705,0.234477,0.517801,0.00724486,0.191102,0.155038,0.396671,0.210027,0.252452,0.354481,0.0304965,0.290243,0.376078,0.192897,0.186548,0.0307222,0.136107,0.33664,0.134901,0.50502,0.308269,0.0045801,0.0976939,0.0421844,0.0537067,0.0644377,0.459065,0.458423
2587.155159,0.408121,0.0960436,0.235803,0.765635,0.244233,0.0142745,0.231972,0.518267,0.0069617,0.190651,0.154607,0.39789,0.209595,0.251507,0.353818,0.0302598,0.291802,0.375893,0.193221,0.185566,0.0320301,0.136191,0.335682,0.133758,0.503766,0.308367,0.00429128,0.0973601,0.0412308,0.0525735,0.0631478,0.457574,0.455528
2588.403184,0.404404,0.0898157,0.235628,0.766678,0.243941,0.0180058,0.230753,0.518679,0.00994511,0.192377,0.151406,0.400408,0.210223,0.249967,0.357236,0.0300966,0.296033,0.377595,0.195453,0.185704,0.0363401,0.138141,0.334342,0.134697,0.504595,0.3098,0.0058969,0.097224,0.0406604,0.0519613,0.0601014,0.458612,0.453441
2589.652413,0.397093,0.0825215,0.234905,0.766501,0.244822,0.0202086,0.230519,0.517509,0.0123876,0.194522,0.145664,0.402359,0.208978,0.248778,0.359579,0.0296864,0.298984,0.37942,0.19643,0.187057,0.039838,0.138067,0.331861,0.135617,0.505056,0.312724,0.0071781,0.0960391,0.0391573,0.0524948,0.0570193,0.456769,0.452953
2590.902849,0.385805,0.0745719,0.232246,0.76208,0.245649,0.0153859,0.228027,0.51399,0.00938322,0.19272,0.142542,0.401469,0.2044,0.246551,0.35531,0.0281571,0.295865,0.373389,0.191198,0.182974,0.038367,0.133122,0.329503,0.132833,0.501125,0.312752,0.00400792,0.0918728,0.0362882,0.0499982,0.0551384,0.452043,0.450152
2592.154493,0.376721,0.0675106,0.231326,0.759736,0.245309,0.0112364,0.225192,0.511977,0.00702512,0.190085,0.142164,0.401235,0.201462,0.243154,0.350932,0.0276008,0.292399,0.366423,0.185962,0.176413,0.0369029,0.129899,0.328035,0.129874,0.498595,0.313365,0.00138639,0.0893616,0.0367418,0.0479988,0.0552516,0.449341,0.4497
2593.407346,0.369771,0.0615871,0.231299,0.760484,0.243886,0.00880601,0.2245,0.511311,0.00584692,0.188973,0.140121,0.401779,0.199329,0.239301,0.348845,0.0276806,0.290524,0.362032,0.182102,0.172385,0.0362362,0.128461,0.326786,0.12734,0.496118,0.313056,0.000300974,0.0876819,0.0384496,0.0470291,0.0545141,0.447637,0.450056
2594.661412,0.365806,0.0573005,0.231652,0.763699,0.243991,0.00795804,0.22727,0.510552,0.00547859,0.189933,0.141365,0.402531,0.200281,0.236786,0.349315,0.0277013,0.291428,0.360884,0.180731,0.172343,0.0367894,0.128163,0.326021,0.12546,0.495318,0.311457,0.00200187,0.0874879,0.0406752,0.0478649,0.0534754,0.447637,0.451037
2595.916691,0.363417,0.0538867,0.232506,0.767148,0.243526,0.00852768,0.229433,0.508959,0.00681318,0.191432,0.142414,0.402555,0.201576,0.234534,0.351627,0.0272171,0.293868,0.360893,0.180793,0.173424,0.0374597,0.129173,0.325165,0.124061,0.495926,0.307827,0.00384125,0.0880855,0.0414763,0.0498233,0.0525637,0.447786,0.451587
2597.173185,0.361553,0.0523515,0.233377,0.768816,0.242294,0.00836377,0.230255,0.507341,0.0082738,0.190973,0.138833,0.40219,0.202717,0.234057,0.353004,0.0274289,0.294762,0.362245,0.180103,0.174901,0.037159,0.130372,0.324126,0.12271,0.496191,0.306361,0.00469652,0.0888806,0.0413388,0.0499564,0.0513381,0.448029,0.451393
2598.430896,0.361698,0.0523541,0.233399,0.770433,0.240738,0.00938024,0.230966,0.507511,0.00973795,0.190462,0.134645,0.40238,0.204801,0.234743,0.354912,0.0286258,0.296319,0.364713,0.181936,0.176163,0.0371486,0.131054,0.323447,0.121455,0.497049,0.308102,0.00749749,0.0905412,0.0398486,0.0498686,0.0501899,0.44876,0.451448
2599.689825,0.364322,0.0531658,0.233348,0.771728,0.240059,0.0105372,0.232715,0.508073,0.011937,0.191486,0.134652,0.404421,0.206712,0.235994,0.356183,0.0296322,0.298642,0.367394,0.186333,0.177322,0.0375494,0.133577,0.322485,0.122679,0.49993,0.308972,0.0108073,0.0925499,0.0385479,0.0505105,0.0480837,0.44948,0.451521
2600.949976,0.365938,0.0539064,0.231263,0.769435,0.238811,0.00859085,0.231311,0.506022,0.0109434,0.189488,0.13488,0.405467,0.205437,0.235801,0.355186,0.0291491,0.298002,0.366906,0.187922,0.176134,0.0363979,0.132892,0.321329,0.123667,0.501533,0.305171,0.0107451,0.0923943,0.0369448,0.0481737,0.0435921,0.447114,0.448257
2602.211348,0.368418,0.0555576,0.229269,0.767717,0.238857,0.00709796,0.227925,0.504183,0.00873835,0.187506,0.136805,0.406668,0.203713,0.235967,0.354982,0.029284,0.296599,0.367769,0.189344,0.174904,0.0358749,0.131406,0.321321,0.123945,0.503091,0.301494,0.00966431,0.0928115,0.0357862,0.0450179,0.0412467,0.444804,0.444594
2603.473945,0.37166,0.057871,0.227844,0.767506,0.239262,0.00746666,0.225185,0.503885,0.00789723,0.187433,0.139737,0.407946,0.201873,0.236047,0.356644,0.0292113,0.296143,0.369869,0.191297,0.175332,0.0370713,0.131145,0.321134,0.124494,0.50419,0.298377,0.00940232,0.0946762,0.035181,0.0424202,0.0406674,0.443606,0.440577
2604.737767,0.374826,0.0607073,0.22714,0.770639,0.24053,0.010638,0.225381,0.504055,0.00894868,0.188542,0.143144,0.409753,0.201352,0.235938,0.360164,0.0283654,0.298368,0.372641,0.196119,0.178087,0.0394018,0.133127,0.321043,0.126802,0.505646,0.299106,0.0108419,0.0968706,0.035891,0.0416458,0.0397564,0.444886,0.437456
2606.002817,0.376462,0.0622463,0.224829,0.772966,0.242057,0.0139714,0.225358,0.504131,0.0112394,0.189302,0.142801,0.410808,0.199875,0.234468,0.362828,0.0266666,0.301586,0.374201,0.200606,0.179588,0.0412341,0.135471,0.320828,0.128487,0.506515,0.300389,0.0114964,0.0976143,0.0344385,0.0407176,0.0362564,0.445773,0.435392
2607.269096,0.376135,0.0631469,0.22147,0.772528,0.244978,0.0144813,0.226048,0.503969,0.0115552,0.189536,0.140952,0.410615,0.19794,0.233641,0.362223,0.0249603,0.302263,0.374565,0.201232,0.178888,0.0410837,0.13555,0.319633,0.127492,0.504923,0.300585,0.0103422,0.0965569,0.0317829,0.038909,0.0332989,0.444468,0.434635
2608.536607,0.374082,0.0632555,0.218378,0.769588,0.245076,0.00979312,0.223989,0.502253,0.0072705,0.187528,0.139027,0.40806,0.195416,0.232605,0.357574,0.0231254,0.298433,0.369016,0.195854,0.174766,0.0373386,0.131295,0.31913,0.124058,0.500505,0.297943,0.00539976,0.0929127,0.0276315,0.0347646,0.0324989,0.440919,0.431843
2609.80535,0.375766,0.0633515,0.218446,0.770456,0.243632,0.00917926,0.222423,0.503107,0.00671428,0.186467,0.13799,0.406695,0.196415,0.231332,0.355962,0.0230911,0.297834,0.365596,0.194079,0.172482,0.0365134,0.129386,0.320141,0.122135,0.500488,0.296678,0.00315002,0.092758,0.0261699,0.0335119,0.0331082,0.439949,0.431728
2611.075328,0.379448,0.0643116,0.218475,0.77398,0.241995,0.0137408,0.22416,0.505758,0.0100978,0.187917,0.13522,0.406415,0.198605,0.231197,0.358124,0.0231955,0.301712,0.368103,0.196915,0.174736,0.0391988,0.129757,0.321313,0.12125,0.50323,0.298058,0.00463963,0.0949978,0.0265138,0.0351504,0.032376,0.441314,0.433286
2612.346543,0.382401,0.0653372,0.218617,0.776043,0.240121,0.0175106,0.227802,0.50713,0.0134726,0.189949,0.132521,0.406116,0.200295,0.231819,0.359833,0.0224005,0.305052,0.371141,0.199493,0.178611,0.0420476,0.131222,0.322287,0.120744,0.504869,0.301063,0.00622067,0.0964152,0.0288407,0.0356909,0.0314223,0.442407,0.434221
2613.618996,0.383601,0.0652196,0.219219,0.776327,0.23841,0.0195886,0.229528,0.507141,0.0160692,0.190848,0.127575,0.405209,0.200128,0.231457,0.360213,0.0216992,0.306813,0.37206,0.200365,0.179986,0.0433944,0.132583,0.322224,0.120236,0.504692,0.303211,0.00747146,0.0976392,0.0307574,0.0344437,0.0316249,0.443094,0.433062
2614.89269,0.384263,0.0649585,0.219623,0.776304,0.239275,0.0219034,0.230922,0.507363,0.0186846,0.191983,0.120946,0.405027,0.200045,0.231675,0.360885,0.0218556,0.309031,0.374258,0.202192,0.1801,0.0445709,0.133528,0.322078,0.120868,0.505987,0.307658,0.0101686,0.10015,0.0330595,0.034416,0.0316663,0.445975,0.432994
2616.167625,0.38207,0.0643606,0.219853,0.773203,0.239772,0.02068,0.23114,0.506684,0.018393,0.192376,0.11462,0.404609,0.19825,0.2313,0.359441,0.0217378,0.308626,0.372737,0.202174,0.17722,0.0443403,0.13213,0.321916,0.120533,0.50583,0.309613,0.00997972,0.101018,0.0319283,0.0340692,0.0315385,0.447803,0.433498
2617.443805,0.379404,0.0628012,0.221219,0.769071,0.240785,0.017814,0.229721,0.504656,0.0166152,0.19177,0.113254,0.405154,0.195998,0.231015,0.357255,0.0225498,0.305985,0.369755,0.201134,0.173704,0.0444154,0.130587,0.321865,0.120738,0.504232,0.308098,0.00794402,0.1013,0.0304676,0.0334709,0.0325163,0.448264,0.434052
2618.72123,0.375965,0.0601318,0.222504,0.765419,0.242295,0.0150151,0.225925,0.501218,0.0143684,0.190013,0.112849,0.405605,0.193975,0.230471,0.355534,0.0238266,0.302693,0.366663,0.198701,0.170738,0.0446344,0.125593,0.322004,0.12085,0.501922,0.305125,0.00572285,0.101522,0.0291998,0.0307289,0.0322371,0.446543,0.433608
2619.999902,0.372991,0.0572125,0.224793,0.764963,0.24412,0.0141903,0.224009,0.500338,0.0140544,0.189851,0.114748,0.40694,0.193842,0.229961,0.356189,0.0252566,0.302113,0.367225,0.19789,0.169514,0.0458764,0.121514,0.322931,0.121767,0.502448,0.305018,0.00557934,0.102619,0.0295092,0.0295874,0.0327112,0.445469,0.435288
2621.279824,0.369753,0.0531036,0.227431,0.766166,0.24461,0.0142715,0.224145,0.500731,0.0144227,0.190677,0.117391,0.408606,0.193962,0.228612,0.358284,0.0255357,0.303296,0.369771,0.19865,0.169763,0.0468317,0.120232,0.323232,0.123559,0.504058,0.305773,0.00728323,0.103443,0.0302055,0.030461,0.0327589,0.445378,0.437099
2622.560997,0.364862,0.0477732,0.229425,0.76784,0.244371,0.0133964,0.225138,0.500611,0.0138841,0.190648,0.120026,0.408972,0.193773,0.22754,0.35913,0.0255463,0.304568,0.371626,0.200714,0.169951,0.0461014,0.120678,0.323472,0.125981,0.505421,0.307512,0.00880268,0.103588,0.030897,0.0310161,0.0319813,0.44661,0.438488
2623.843423,0.35933,0.0417818,0.229476,0.769471,0.243375,0.0128062,0.225916,0.501839,0.0149523,0.191226,0.122611,0.408678,0.193706,0.227046,0.361191,0.0261034,0.307524,0.373416,0.203675,0.169042,0.0465486,0.123028,0.323823,0.128734,0.507467,0.309418,0.0102873,0.103915,0.0308166,0.0311977,0.0308413,0.448348,0.438813
2625.127104,0.353376,0.0363608,0.229693,0.772497,0.243432,0.0136089,0.22815,0.503013,0.0177012,0.193179,0.125152,0.40888,0.195688,0.228158,0.364692,0.0266315,0.311033,0.374058,0.206722,0.170109,0.047466,0.125597,0.323998,0.131888,0.511613,0.31073,0.0126945,0.104131,0.0303672,0.0320077,0.0321492,0.450344,0.440602
2626.412041,0.346194,0.030144,0.22875,0.774857,0.241453,0.0128923,0.229057,0.501353,0.01743,0.193834,0.125345,0.407505,0.196206,0.22799,0.365126,0.0262019,0.311369,0.369821,0.205536,0.172156,0.045638,0.125429,0.323927,0.132256,0.513467,0.307716,0.0128253,0.102813,0.0283435,0.0307047,0.0323146,0.449992,0.441397
2627.698237,0.341175,0.0241707,0.227242,0.776821,0.24109,0.0143667,0.230657,0.501102,0.0171397,0.194205,0.12628,0.406948,0.196781,0.227367,0.365685,0.0257098,0.312707,0.367798,0.206359,0.175211,0.0460679,0.126768,0.324594,0.131549,0.515636,0.305384,0.0143724,0.103436,0.0282702,0.0301679,0.0304704,0.450114,0.442889
2628.985693,0.336133,0.0195079,0.22604,0.777171,0.24069,0.015149,0.23227,0.501087,0.0164399,0.193844,0.125298,0.406887,0.196475,0.227933,0.365383,0.0248176,0.314106,0.367661,0.206201,0.177205,0.0465862,0.127723,0.325481,0.129862,0.516971,0.305058,0.0144321,0.104331,0.0288849,0.0288045,0.0276313,0.449638,0.44388
2630.274412,0.330942,0.0162622,0.225546,0.775623,0.238962,0.0117805,0.233385,0.499622,0.01457,0.192874,0.122558,0.406346,0.196113,0.22943,0.362866,0.0235068,0.312705,0.365077,0.201233,0.176524,0.0440764,0.126269,0.326465,0.127696,0.51554,0.305099,0.0110337,0.104069,0.0297221,0.0247494,0.0264499,0.447991,0.443524
2631.564394,0.327564,0.0140393,0.224747,0.774928,0.23944,0.00962135,0.232961,0.498831,0.0138741,0.192667,0.119121,0.405678,0.195582,0.231048,0.362187,0.0231556,0.31244,0.363684,0.196841,0.173941,0.0417183,0.124519,0.327452,0.126005,0.513747,0.303732,0.00874771,0.104486,0.0309817,0.0218195,0.0259228,0.448254,0.444003
2632.855643,0.326307,0.0131812,0.224782,0.775785,0.242849,0.0103813,0.233005,0.499749,0.0146481,0.193714,0.117,0.406058,0.195323,0.232554,0.363576,0.0246352,0.314144,0.367274,0.195229,0.172518,0.0418789,0.124742,0.328184,0.125305,0.514361,0.303713,0.00841966,0.105575,0.0331127,0.0218507,0.0255208,0.451712,0.447821
2634.148159,0.324749,0.0130975,0.226022,0.775607,0.244241,0.00984593,0.233148,0.500934,0.0144061,0.193668,0.115454,0.406566,0.194948,0.232751,0.363591,0.0263682,0.3145,0.36917,0.192943,0.171272,0.0425349,0.125186,0.328007,0.124239,0.514364,0.303118,0.00654684,0.105223,0.0330838,0.020407,0.0248123,0.454756,0.450724
2635.441945,0.32562,0.0129243,0.227534,0.777958,0.24725,0.0116539,0.233598,0.502774,0.0157297,0.194732,0.116593,0.408699,0.197671,0.23369,0.365134,0.0286872,0.316588,0.37359,0.193492,0.171942,0.0454565,0.128444,0.328442,0.124023,0.515906,0.306268,0.0070584,0.106203,0.0344735,0.0195021,0.0245054,0.458319,0.454391
2636.737002,0.327449,0.0124152,0.228322,0.781505,0.249645,0.0156001,0.235577,0.504407,0.0194907,0.19711,0.116792,0.411789,0.201363,0.234598,0.367557,0.0306425,0.320529,0.380309,0.19631,0.174403,0.048769,0.13209,0.328662,0.124014,0.519469,0.309656,0.00980823,0.107734,0.0367162,0.0201626,0.0231294,0.461638,0.45858
2638.033333,0.329109,0.0118336,0.229128,0.784573,0.250778,0.0193874,0.239085,0.506772,0.0241738,0.199799,0.118019,0.416365,0.205334,0.235268,0.370081,0.031875,0.325319,0.387671,0.201398,0.177471,0.0515945,0.13651,0.328087,0.12494,0.524876,0.312428,0.0133708,0.108693,0.0388638,0.0232887,0.0220942,0.466027,0.462673
2639.330939,0.329863,0.0104742,0.228719,0.786021,0.251145,0.0221082,0.241059,0.5077,0.0272782,0.201887,0.120396,0.420388,0.207968,0.23605,0.372269,0.0331541,0.328807,0.392638,0.204754,0.179661,0.0534892,0.140077,0.327052,0.126117,0.528488,0.314569,0.016947,0.108974,0.0389093,0.0260008,0.0202979,0.470164,0.463346
2640.629823,0.329254,0.00927925,0.227756,0.786683,0.252796,0.0236375,0.241914,0.507196,0.0285516,0.20318,0.122413,0.421898,0.20967,0.237421,0.373753,0.0349691,0.330326,0.393327,0.206672,0.18122,0.0543411,0.142569,0.32644,0.127649,0.530469,0.31728,0.0193437,0.109735,0.039494,0.026961,0.0187759,0.473127,0.462108
2641.929985,0.327497,0.00874783,0.226717,0.786838,0.253883,0.0239086,0.241574,0.506637,0.0287981,0.203602,0.122,0.422273,0.209757,0.238396,0.374949,0.0364372,0.330668,0.390822,0.208726,0.182026,0.0547048,0.143861,0.326398,0.129115,0.531801,0.319852,0.0205168,0.110444,0.0403733,0.0276013,0.0180424,0.473986,0.460451
2643.231428,0.324849,0.00816098,0.226719,0.786773,0.253883,0.0234163,0.240973,0.504939,0.0281268,0.203701,0.121175,0.422682,0.208647,0.239223,0.374612,0.0370545,0.329434,0.385661,0.208056,0.182671,0.0540547,0.143782,0.326473,0.129589,0.533019,0.321894,0.020656,0.111362,0.0400129,0.0276881,0.0177471,0.473994,0.460574
2644.534155,0.321909,0.00624122,0.226709,0.785824,0.251256,0.0216225,0.239669,0.503064,0.0247418,0.202747,0.120249,0.422217,0.206582,0.238599,0.37196,0.03674,0.326659,0.379651,0.203595,0.182368,0.0522843,0.142377,0.326396,0.128202,0.530836,0.321155,0.0195242,0.112211,0.0391794,0.0255438,0.0148748,0.473061,0.459592
2645.838166,0.32027,0.00459184,0.227292,0.78591,0.250954,0.0219887,0.239617,0.503584,0.0228738,0.202636,0.120604,0.422427,0.207814,0.238876,0.37111,0.0366321,0.326712,0.377965,0.203718,0.182827,0.0540797,0.143044,0.327179,0.128994,0.529542,0.322334,0.020137,0.114459,0.0399371,0.0249226,0.0138331,0.472801,0.45912
2647.143463,0.317291,0.0035269,0.228496,0.7855,0.251575,0.0218958,0.239237,0.503568,0.0214541,0.201778,0.119097,0.421537,0.209583,0.240507,0.370459,0.036403,0.326814,0.375557,0.202736,0.181709,0.054689,0.142653,0.328457,0.129732,0.528859,0.324461,0.0194569,0.115984,0.0396585,0.0230987,0.0150672,0.471838,0.457818
2648.450049,0.314749,0.00314258,0.230124,0.784922,0.253447,0.021087,0.238349,0.502824,0.0199721,0.200873,0.117286,0.419449,0.210329,0.242993,0.369629,0.036384,0.326004,0.372566,0.199729,0.17938,0.053308,0.1392,0.330067,0.130154,0.527003,0.327076,0.016875,0.117161,0.039906,0.0204859,0.0183751,0.471005,0.456934
2649.757926,0.313762,0.003355,0.231702,0.785121,0.256158,0.0206,0.237491,0.502968,0.018948,0.201013,0.115845,0.416989,0.209515,0.245286,0.369195,0.0368791,0.326155,0.370975,0.198811,0.177257,0.0534846,0.136061,0.331366,0.131177,0.525172,0.328721,0.0146858,0.118285,0.0412702,0.0184608,0.020473,0.470607,0.457044
2651.067095,0.313317,0.00407939,0.234088,0.786318,0.258858,0.0194763,0.237773,0.504209,0.0177817,0.201302,0.115117,0.414971,0.20969,0.247406,0.368612,0.038072,0.326409,0.372839,0.198202,0.176265,0.0546904,0.13545,0.332243,0.132405,0.527404,0.330453,0.0134803,0.119064,0.043457,0.0171981,0.022283,0.471333,0.458011
2652.377558,0.313144,0.00445104,0.236002,0.788103,0.261423,0.0177921,0.23884,0.504993,0.0168091,0.200602,0.115392,0.413616,0.21201,0.248902,0.368215,0.0393428,0.326868,0.37513,0.19765,0.175662,0.0556943,0.135498,0.33296,0.133138,0.530842,0.332098,0.0120559,0.120204,0.0458298,0.0146709,0.0239569,0.472533,0.458231
2653.689317,0.313819,0.00416756,0.236755,0.790853,0.264661,0.0173642,0.242037,0.50522,0.0182066,0.201037,0.117756,0.413765,0.216841,0.250871,0.368827,0.040621,0.328111,0.378996,0.199329,0.176676,0.0571069,0.137606,0.334311,0.134797,0.534084,0.336424,0.0117038,0.122351,0.0491336,0.0130287,0.0252602,0.474853,0.460294
2655.002375,0.31437,0.00370428,0.237336,0.791666,0.266214,0.0159997,0.245105,0.505103,0.0197987,0.201818,0.119714,0.414483,0.219873,0.253091,0.369492,0.0414477,0.327901,0.380583,0.200446,0.177442,0.0567922,0.138727,0.334884,0.136264,0.536903,0.339398,0.0115375,0.123295,0.0507697,0.0128546,0.0251844,0.476113,0.461196
2656.316732,0.316036,0.00368492,0.240212,0.791535,0.26899,0.0144301,0.247433,0.505981,0.0207365,0.202852,0.121747,0.415441,0.221781,0.254874,0.370671,0.0422824,0.327222,0.381009,0.200175,0.177823,0.0567727,0.138158,0.334914,0.138256,0.541637,0.341696,0.011604,0.123687,0.0522972,0.013499,0.0253228,0.477443,0.460575
2657.632392,0.318537,0.00400214,0.242864,0.792013,0.271846,0.0146037,0.249133,0.507583,0.022064,0.205803,0.123121,0.416954,0.222995,0.256282,0.372307,0.0435102,0.327747,0.381108,0.198244,0.178615,0.0580346,0.137819,0.335437,0.141451,0.546246,0.344024,0.0125698,0.124452,0.0540869,0.0146281,0.0251754,0.479299,0.460772
2658.949356,0.320576,0.00519562,0.245087,0.793929,0.275486,0.016276,0.252612,0.509718,0.0233609,0.209763,0.124447,0.418483,0.225153,0.259048,0.375012,0.0460194,0.32923,0.381197,0.198314,0.181931,0.0595588,0.13965,0.337174,0.145888,0.551032,0.347679,0.0144714,0.126042,0.0579877,0.0166977,0.0255657,0.482376,0.465091
2660.267625,0.321046,0.00647368,0.247192,0.793919,0.278215,0.0160984,0.25387,0.511202,0.0226794,0.211097,0.125665,0.418223,0.226767,0.261161,0.376082,0.0484957,0.329398,0.380714,0.197545,0.184972,0.0599309,0.140918,0.338917,0.148451,0.554718,0.349355,0.0150727,0.127386,0.0598065,0.0169885,0.0250461,0.484242,0.470185
2661.587202,0.320918,0.00759242,0.250292,0.792271,0.279728,0.0145886,0.254125,0.512212,0.0214853,0.21042,0.129014,0.41765,0.227369,0.263074,0.376076,0.0497114,0.328114,0.380421,0.1941,0.18527,0.0591385,0.14171,0.340544,0.149766,0.557538,0.35249,0.0137885,0.128496,0.0597708,0.0158393,0.0249299,0.484463,0.473968
2662.908089,0.32079,0.00808373,0.253409,0.7921,0.279272,0.0125008,0.255614,0.512516,0.019638,0.209588,0.13074,0.416958,0.22689,0.265521,0.375576,0.050814,0.326183,0.37954,0.189528,0.183344,0.0576415,0.141858,0.342413,0.151164,0.559269,0.357233,0.0122508,0.129336,0.0594906,0.0148817,0.0251127,0.484266,0.474856
2664.230288,0.322235,0.00931223,0.256636,0.79495,0.280623,0.013315,0.260184,0.513774,0.019786,0.210564,0.132985,0.417455,0.229025,0.268652,0.376088,0.0526219,0.326544,0.381279,0.189727,0.182892,0.0587815,0.144096,0.344669,0.154053,0.563946,0.362551,0.0139765,0.130844,0.0603049,0.0164282,0.0266855,0.486345,0.476406
2665.5538,0.321072,0.0114996,0.259184,0.794362,0.280252,0.0112619,0.265238,0.513225,0.0172101,0.209811,0.134469,0.417128,0.227965,0.271557,0.373627,0.0534728,0.324177,0.37848,0.185476,0.181454,0.0579447,0.143789,0.34734,0.153383,0.566023,0.362897,0.0125935,0.130229,0.0597317,0.0162572,0.0273832,0.486944,0.477058
2666.878628,0.319175,0.0140596,0.261376,0.792289,0.27851,0.00562662,0.268179,0.511661,0.0120703,0.20706,0.136133,0.416071,0.226298,0.275545,0.369612,0.0550271,0.320388,0.373565,0.178029,0.178332,0.0560416,0.139712,0.350774,0.151239,0.565644,0.363756,0.00855574,0.129513,0.0591142,0.0143748,0.0294529,0.487703,0.478495
2668.204774,0.320469,0.016989,0.262925,0.793425,0.276667,0.001831,0.269787,0.513247,0.00993244,0.205696,0.137502,0.416126,0.228291,0.27968,0.368281,0.057847,0.319988,0.372159,0.175919,0.177069,0.0569802,0.137472,0.354485,0.151097,0.56906,0.365781,0.00805792,0.130467,0.0597079,0.0136708,0.0313278,0.489831,0.48239
2669.532239,0.324481,0.0202333,0.264989,0.798145,0.277829,0.00189853,0.273656,0.516656,0.012181,0.206811,0.139368,0.418288,0.233345,0.284188,0.370841,0.0605835,0.323221,0.37621,0.180555,0.179677,0.0598437,0.140204,0.358824,0.153158,0.577655,0.368639,0.0110833,0.133577,0.0633825,0.0148131,0.033254,0.495481,0.488546
2670.861025,0.329937,0.0230744,0.266233,0.803435,0.281174,0.00550029,0.278188,0.519278,0.0171583,0.20878,0.141231,0.422051,0.238162,0.288013,0.375818,0.0623298,0.329037,0.381619,0.188735,0.185576,0.0629331,0.145227,0.362678,0.156449,0.585299,0.371688,0.0156447,0.137674,0.0688958,0.0153131,0.0348991,0.50267,0.493787
